baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,direction
61.95522379674235,2.230228991631622,0.6266678512740805,3.558869323035059,0.00037245477770865814,0.002548239544254235,ABCA13,up_in_disease
995.8577275482965,-0.719181728676131,0.256513050747123,-2.8036847504695515,0.005052227750934837,0.018952119623772856,ABCA2,up_in_healthy
113.38736645255777,-0.9724135282914549,0.22512039021074298,-4.319526664737676,1.5636421582590263e-05,0.00023056455839161444,ABCA3,up_in_healthy
312.4956068759158,-1.2594015300969823,0.2351806870986023,-5.355038058754218,8.553841059266509e-08,6.232769367834554e-06,ABCB1,up_in_healthy
222.69828290063748,0.9291694546063288,0.34659244871806744,2.680870451860749,0.007343093725881899,0.02534381663146448,ABCC3,up_in_disease
335.28850878585246,0.5951759861498518,0.20733033664171932,2.870665218560638,0.004096090791749088,0.016069671759978248,ABCC4,up_in_disease
18.63895274881762,1.6481897582856608,0.4090173053852719,4.029633310339171,5.5863927788639336e-05,0.0005952566006007735,ABHD12B,up_in_disease
640.3957238593634,0.8058186020529017,0.14528021662656215,5.546650609175721,2.9119380573819465e-08,3.0642689068260377e-06,ABHD13,up_in_disease
410.7326967414098,-0.6784018599926135,0.11337424566813643,-5.983738687694544,2.180730773594567e-09,6.441644556079473e-07,ABHD15,up_in_healthy
1203.994067968223,0.9843454734254982,0.25730386706948155,3.825614766837875,0.00013044614465774354,0.0011353036374875255,ABHD5,up_in_disease
878.3363223714623,-0.8946723144227676,0.1551224103655064,-5.767524578265001,8.044435609701774e-09,1.4181446153725371e-06,ABI3,up_in_healthy
11.179739038318337,-0.9770540176044875,0.3152337851417715,-3.0994584453093204,0.001938747720395668,0.008989199476964478,ABLIM2,up_in_healthy
319.5526477712304,1.2458198028527308,0.2791650377483739,4.462664139109187,8.094687836442882e-06,0.00014066847449397893,ABLIM3,up_in_disease
5839.780014407855,0.6976631284737307,0.25696327285898674,2.7150305205545306,0.006626966282155454,0.023339277920683337,ABTB1,up_in_disease
57.97281876987861,-0.6670666579020733,0.187504644626145,-3.557600715609473,0.00037425762323653336,0.0025561650668406537,AC006449.1,up_in_healthy
57.97281876987861,-0.6670666579020733,0.187504644626145,-3.557600715609473,0.00037425762323653336,0.0025561650668406537,AC006449.2,up_in_healthy
5.06788278638055,-0.9767718091318214,0.3847109695064693,-2.538975715677886,0.011117754002219205,0.035012760023662146,AC006547.14,up_in_healthy
670.662887075695,1.5259396809841703,0.3990922200950306,3.82352650377604,0.00013155644302637726,0.0011402614392731982,AC018755.18,up_in_disease
18.783097071363947,1.7440468936096865,0.7088488652911487,2.460393151498305,0.013878489036853698,0.041894236502800754,AC141272.1,up_in_disease
1.256703729432124,-2.470307976942524,0.9705474481502806,-2.5452727547226712,0.010919240986633744,0.03451776798046045,AC213203.1,up_in_healthy
95.68951810996462,-1.3507661317209505,0.38042272296267093,-3.550697816369646,0.0003842112802339451,0.0026028591683141646,AC243829.1,up_in_healthy
84.16089467397944,-1.1426888303537193,0.3392348780285036,-3.3684296762012393,0.0007559767979786888,0.004383891767810627,ACAD11,up_in_healthy
3957.326558887449,0.7357034449257245,0.13895289869388502,5.2946246666396535,1.192611062012806e-07,7.677883525041417e-06,ACAP2,up_in_disease
536.8785318264987,0.9671819180661064,0.2545447145644767,3.799654295399315,0.00014489807528114343,0.001235332005594101,ACER3,up_in_disease
11.03227335158065,3.0081821946416087,0.5298212926718446,5.677729899211103,1.3649401320820597e-08,1.8831426204881703e-06,ACHE,up_in_disease
26.07992271592073,2.082530269996247,0.6613871180410629,3.1487312244066885,0.0016398093856471872,0.007908613964892243,ACKR1,up_in_disease
73.74729902694442,-0.6572300501634672,0.1930194305337646,-3.404994245118234,0.0006616544814334579,0.003948029335247552,ACKR3,up_in_healthy
15.47121033430334,-0.7738112180822285,0.28877676308724987,-2.6796173272723895,0.007370636790893093,0.025421327749608646,ACOT4,up_in_healthy
2102.5365247017453,0.864860261748716,0.20409407970039764,4.23755683172338,2.2596523303746346e-05,0.0003023526559526791,ACOX1,up_in_disease
16.021942154225915,0.6852071260742763,0.25752191242889627,2.6607721246380036,0.007796170034479202,0.026506214039795986,ACOXL,up_in_disease
25961.013649094144,1.9321764725086177,0.3620594866353385,5.336627111927274,9.469149643191073e-08,6.5999549641297265e-06,ACSL1,up_in_disease
822.150772864322,0.8188502432285786,0.15154650693274194,5.403293416667093,6.542830052249382e-08,5.164604060148691e-06,ACSL3,up_in_disease
2980.7427207907876,1.3487069295928005,0.23187060570562246,5.8166360737638625,6.004366755707927e-09,1.1757741718166563e-06,ACSL4,up_in_disease
9426.575261477727,0.8611792932844891,0.1778460681779501,4.842273445274067,1.2836195135151384e-06,3.814642905417063e-05,ACTN1,up_in_disease
3.2272127481919073,-1.8872774651057134,0.6489341860073571,-2.908272527168598,0.0036343146845898237,0.014651819131165107,ACTN3,up_in_healthy
147.88847697879345,0.7554740150453326,0.2594380697446497,2.911962827155256,0.003591653756478222,0.014518516815358845,ACTR10,up_in_disease
15927.733891914404,0.8357080441232775,0.13916429493848992,6.005190084803413,1.9110787533990737e-09,5.830995288736482e-07,ACTR2,up_in_disease
9602.085913082416,0.7681570862055045,0.13220811478679775,5.81021132813409,6.2394031484290665e-09,1.1785044089639948e-06,ACTR3,up_in_disease
793.0019550885111,0.8738867189997734,0.21562839499528616,4.052744162098305,5.0620349400984836e-05,0.0005561928418255024,ACVR1B,up_in_disease
10.095520481922083,-0.681196425745231,0.24600065042471242,-2.769083840100287,0.005621416766823815,0.020579002866272875,ACY3,up_in_healthy
