baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
0.6221735675715212,-0.41967336575566505,0.9387611158632044,-0.44705022253693294,0.6548387983861348,,A1BG
58.57957956031599,0.2513426623342228,0.12424130488610248,2.0230201426541665,0.043071070852533824,0.13347142575437418,A1CF
1324.151320898622,-0.9938961689519468,0.25785593956775993,-3.8544629633818017,0.00011598393890618726,0.003802145979776191,A2M
48.79264468601163,0.1377863084434794,0.12291833699288453,1.1209581240222566,0.26230568780325075,0.44327554044776835,A2ML1
19.186406766129394,0.18660757150520008,0.28481844642173715,0.6551807786665825,0.5123513682767774,0.6835919945207866,A3GALT2
0.5050201220838394,0.1808810839527819,0.7638790211904504,0.23679284145137508,0.8128175053402095,,A4GALT
1.0265975135945964,-0.35476933905773367,0.6522287096362296,-0.5439339511068145,0.5864869247141619,,A4GNT
147.9776959795341,-0.12920616068770596,0.08828429259617485,-1.463523769496729,0.14332411443263765,0.2968503592346009,AAAS
80.77020434397022,-0.04105953394636751,0.11503344302204507,-0.3569356255684604,0.7211399986570537,0.8371796635069213,AACS
1.10043315194268,0.08905135579600307,0.7991455558808388,0.1114332115603751,0.9112728250359539,,AADAC
0.21935272417761287,0.8930807730515952,1.4709047955424301,0.6071642269153463,0.5437419300673072,,AADACL2
0.0,,,,,,AADACL3
0.03731391016814343,0.17172566398982367,2.956612703417495,0.058081893442224974,0.9536833969821804,,AADACL4
4.647420532134729,-0.5986278385508483,0.2696976396754633,-2.219625797508641,0.026444179603986227,,AADAT
252.92476473453462,-0.026484680517979274,0.06055126463110428,-0.43739268996827013,0.6618265846169672,0.7980615485855872,AAED1
400.1459753320107,-0.11080959505551348,0.06693791623242751,-1.6554084933082023,0.09784166431876733,0.2308491786790004,AAGAB
3261.4311166593466,-0.2368936621833739,0.08612480210743448,-2.750585852004236,0.005948880085544683,0.036500402780697945,AAK1
103.48401483042277,0.07183859946681664,0.09351033992344888,0.768242309092518,0.44234324184295426,0.6230735934918956,AAMDC
498.39940787481197,-0.11955220783486639,0.07218879419819611,-1.6561047897078438,0.09770059955734177,0.23067727657712364,AAMP
59.69434399276433,0.14477203895596058,0.16934744518974917,0.8548817420525445,0.39261661924917496,0.5772371642584325,AANAT
303.474804409135,-0.05620794557482364,0.06686998932836993,-0.8405556235220922,0.40059692799397667,0.5841082137420187,AAR2
18.995802321196706,-0.13936971350726998,0.13214155638564581,-1.0547001058511019,0.2915625033701706,0.476698184209925,AARD
430.57363893800044,-0.14807488793300386,0.08862764438780829,-1.6707528328866788,0.0947705085167763,0.22657395141256043,AARS
324.85941256667047,-0.07629679326002255,0.07022783355473418,-1.0864181535738011,0.2772940335863156,0.460193254011774,AARS2
78.1024543318261,-0.14451511504133369,0.12148367698853786,-1.189584630822204,0.2342096895123593,0.412000501269896,AARSD1
255.38766605003326,-0.12544969782902565,0.07527371933493932,-1.666580301032056,0.09559788859477998,0.2273425138653218,AASDH
384.99099771348585,-0.08492545872304526,0.07534794594227295,-1.1271104694494263,0.2596957774009555,0.44032438191958734,AASDHPPT
59.8093053717189,-0.10582515762301181,0.19362804230905187,-0.5465383854581513,0.5846959093149124,0.7421900898253379,AASS
953.8981619404138,0.1231107444965045,0.049132452624091626,2.5056910030202384,0.012221237033300338,0.057574412556627326,AATF
2102.282805745426,0.36301636883634975,0.16263749405792624,2.23205830204845,0.025611109868435383,0.09431572321920256,AATK
612.8330636892168,0.1977026767441517,0.14952529268022416,1.3222022388343357,0.18610081577193216,0.35163826428388995,ABAT
22.8679195524767,0.175785278630373,0.32082106032234997,0.5479231271592644,0.5837446880082497,0.7414841578473657,ABC7-42404400C24.1
5438.197630823158,0.7312967458483617,0.21070923648603984,3.4706439928503676,0.0005192118779943517,0.0086328318230423,ABCA1
40.93449927234091,-0.3116204433288,0.22733471711382108,-1.3707560696625982,0.17045100961228746,0.33166815167429803,ABCA10
3.770059817673796,-0.5069933882038826,0.45519594416454096,-1.1137915324232728,0.2653686304332617,,ABCA12
311.2179776075949,0.47413182186657604,0.309441629937422,1.5322173101352237,0.12546881831678144,0.27189278851416715,ABCA13
905.9595949566904,-0.17678456082293476,0.09917414705803529,-1.7825669901600762,0.07465681727948759,0.19382629338305837,ABCA2
85.77320416365392,-0.4117419260261587,0.1293224311988803,-3.1838399743116157,0.0014533533409295675,0.015269871980907295,ABCA3
1.5957200376420801,0.2015273894642301,0.4882979054410086,0.41271401580602657,0.6798161548024064,,ABCA4
619.5628309963457,-0.13784767375523205,0.0792538700056696,-1.7393178875097308,0.08197886264735298,0.2063075165583905,ABCA5
15.242867856526663,-0.3723012647126066,0.23103722291860315,-1.611434123079692,0.10708513483162882,0.24512520420217643,ABCA6
3296.3015737905903,0.2579019994098705,0.12960480568825541,1.9899107756097751,0.04660076513599961,0.14063595733706494,ABCA7
0.02407211580858424,0.3159932763489238,2.956612703417495,0.10687679045134078,0.9148867262457014,,ABCA8
238.16541052107996,0.047497327042570835,0.07483651546878904,0.6346811679437405,0.5256363783469102,0.6945876240539086,ABCA9
337.8524774940383,-0.4217448556510644,0.16660887073142114,-2.5313469432904965,0.011362539557489882,0.054836762750290285,ABCB1
482.35553036258017,-0.16386893640994116,0.05814323385407578,-2.8183663953265667,0.004826869448451714,0.032191914167011136,ABCB10
2.884301763561424,0.7251665976401668,0.4725424119144552,1.5346063747002765,0.12488054586001211,,ABCB11
77.34429641937152,-0.1941693913674172,0.25743731453322427,-0.7542394998933154,0.4507054232006944,0.6304968118088152,ABCB4
