baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
0.26810716365308007,0.48240252396079286,1.863742707556062,0.25883536499164655,0.7957622701289808,,A1BG
2.386054451307876,-0.059069500677836485,0.3502548591884082,-0.1686471982564615,0.8660741534072001,,A1CF
7.444376783417057,-0.3753115095190486,0.23675554331307588,-1.5852279708726904,0.11291454756910779,0.30500605119488405,A2M
13.89447518145986,0.23854351642437005,0.29271309143717616,0.8149396914677036,0.4151068319968776,0.6366639577464801,A2ML1
2.2394714443803383,0.6219834554132265,0.496670664961399,1.2523056006570608,0.21045852886686778,,A3GALT2
4.048655026625692,0.5297596948933976,0.5525038441793922,0.95883440536097,0.3376421737243025,0.5696631509450394,A4GALT
0.38019939507873546,1.0319046807092898,0.8164664183960583,1.2638666544748505,0.2062778921461069,,A4GNT
309.52013648877875,-0.22752437453818758,0.08138605848264044,-2.7956185467160606,0.005180050015927185,0.05768817462191916,AAAS
170.54236947597664,-0.07393194258005491,0.08550079541495897,-0.864693038482774,0.3872072914045155,0.6128437845150962,AACS
0.010245200877897234,0.7084197520567944,4.970633414303041,0.14252102157007,0.8866684760442427,,AADAC
0.0,,,,,,AADACL2
0.051162626682412775,0.7850022494922408,4.970630395262114,0.15792810711504243,0.8745134497148499,,AADACL3
0.0,,,,,,AADACL4
0.24668730765568594,-0.3887880134416446,0.8377952715384932,-0.4640608829501867,0.6426041263322406,,AADAT
129.4617539152018,-0.1753723656741743,0.07847292926282975,-2.2348135506296547,0.025429591865781122,0.1335693771057346,AAED1
537.2328638403282,-0.014423171655234232,0.05782946007031037,-0.24940872070564402,0.8030446401075539,0.8988621143381844,AAGAB
1755.8501337904252,0.03257181417721231,0.075308274646245,0.4325130847867114,0.665368544265437,0.820355351311879,AAK1
37.844295099768665,-0.20893528776210848,0.09544436400383614,-2.1890793651651435,0.028591072044906768,0.14211679272303476,AAMDC
923.8370585344263,-0.26834498478616264,0.11238367023285657,-2.387757796396554,0.016951509246856875,0.10782795552945845,AAMP
13.593122043601,0.07716436050482721,0.304511368508572,0.2534038741566886,0.7999561341954016,0.8969280103777278,AANAT
540.2026802007899,-0.17606660730986656,0.07511259659022382,-2.3440356917814538,0.01907634577847513,0.11494152173877224,AAR2
1.6761259027449247,-0.05134259186963008,0.3997260478601556,-0.12844444875304278,0.89779725742997,,AARD
838.6640023648812,-0.11952486305034063,0.09513296232230732,-1.2563979942661132,0.20897170848938473,0.4341158255773116,AARS
211.8115338778,-0.18268420985558673,0.10336431522193362,-1.7673818035106728,0.07716430826171364,0.2447220561381222,AARS2
149.69802968112634,-0.25269143358064544,0.09128445883772873,-2.7681758406416237,0.005637103213370662,0.05970542134333047,AARSD1
189.53506188093942,-0.022073414008847842,0.09491397531104137,-0.23256231694554294,0.8161012917231056,0.9061356295762079,AASDH
527.6167034995622,0.16869736344278888,0.09467886761102152,1.7817847604162822,0.07478433836978576,0.24121345075636033,AASDHPPT
15.373514045490264,-0.17627349507778842,0.3976596400518616,-0.4432773088433097,0.6575651664628087,0.8157272781806616,AASS
1047.2121849154555,-0.04454796527062057,0.05916454672347478,-0.7529503349164547,0.45147975924928385,0.6670549050929466,AATF
983.3959764833563,0.3242816132414311,0.3204612694973536,1.011921389907959,0.3115756411111249,0.5437763565625324,AATK
683.9134814247545,0.18382377885485712,0.1601686052864775,1.1476892024255938,0.25109689021081305,0.4805566374673293,ABAT
8.151660000541886,-1.0580513214151133,0.4834147583708262,-2.1887029783304315,0.02861843537554233,0.142190191247513,ABC7-42404400C24.1
1360.5717571855184,0.4074654520179917,0.22379634144762653,1.8206975564582586,0.06865284383854028,0.22904812380730383,ABCA1
3.987084632491319,0.479900141977023,0.7401549914950146,0.6483779039410227,0.5167405581018638,0.7197987753206656,ABCA10
0.2283522112082629,0.8918229258839495,1.053007605314635,0.8469292352522714,0.39703456596672304,,ABCA12
31.558286348382968,0.8552196023313527,0.4555683500704445,1.8772585984059478,0.06048265965236857,0.21369861460219677,ABCA13
815.3422759679503,-0.547545340805218,0.20365307039820707,-2.688618147198033,0.007174844074049711,0.06742178892913384,ABCA2
97.28202218616983,-0.589641907244366,0.1355052458030209,-4.3514323283211285,1.3525106704562141e-05,0.002254650833750169,ABCA3
0.3425577485962246,-0.4835859923003581,0.7865583003042006,-0.6148126491238243,0.53867845477887,,ABCA4
159.68591230519684,0.3689000117719638,0.1817322157056286,2.0299098337606316,0.04236570532430623,0.17722233179071625,ABCA5
4.091185207473639,-0.05774780740784848,0.3388146118661576,-0.17044072299532548,0.8646635483211147,0.9340246865262272,ABCA6
2882.637001835589,-0.01944780914180708,0.2051141439323589,-0.0948145689466468,0.9244621146607879,0.9665134118314163,ABCA7
0.0,,,,,,ABCA8
14.920066188837895,0.07263809366928348,0.19138406747195025,0.37954096508022805,0.7042861900425521,0.8446214386150251,ABCA9
307.79188644985635,-0.4800421189060533,0.16919529500551664,-2.8372072573909426,0.004551005925460445,0.054034838937628824,ABCB1
351.4731100374981,0.2032348376331425,0.08976240727345806,2.2641420145294746,0.02356538160056297,0.12833974065075657,ABCB10
1.0307254024596855,0.546183803461583,0.6733013139093689,0.8112026401527315,0.4172493097156786,,ABCB11
75.61721111284686,0.15536725563991094,0.18627899737298026,0.8340567526720376,0.4042490038785993,0.6272705942923351,ABCB4
2.248652823847321,-0.10719023126612352,0.3440300278013743,-0.3115723123099295,0.7553655790394486,,ABCB5
39.20595215546925,0.3500379271111458,0.1656159007243317,2.113552657566288,0.03455349301171761,0.15726780561844997,ABCB6
