baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,direction
33.7201450757999,1.3355057776539747,0.42545332193549723,3.139018333617454,0.0016951484177869299,0.009610267511601992,A2ML1,up_in_disease
5.2526960894944885,-2.7307325810640664,0.9886381174554747,-2.7621154119490545,0.005742817439000454,0.02499063954827779,A4GALT,up_in_healthy
233.31517004253823,0.6989444099666188,0.1889763853716217,3.698580690873867,0.00021680842719360005,0.001872743264471963,AAED1,up_in_disease
68.2919397447173,0.6147203115110903,0.16361185170241183,3.7571869342887503,0.00017183413577537087,0.0015366919321999203,AAMDC,up_in_disease
202.2414375918866,-0.8006231441773541,0.26187474995774185,-3.0572750687362906,0.002233592052547164,0.011950543141963211,AARS2,up_in_healthy
514.4314311609971,1.4180438298959097,0.29310801915847357,4.837956443386223,1.3118087842956348e-06,2.6149769119282446e-05,ABCA1,up_in_disease
49.16542476591504,2.0306565629863624,0.4738914346014337,4.285067031638261,1.826840987689205e-05,0.00024248619011233506,ABCA13,up_in_disease
143.45961032516794,-0.7310758390309093,0.20706340920259025,-3.53068580222026,0.00041448378834005453,0.0031544900963206006,ABCA3,up_in_healthy
147.07325635164185,0.9658903387612495,0.34037469372888585,2.8377266481820103,0.004543607583307952,0.020811323121673324,ABCB10,up_in_disease
17.43561516571247,-2.229745968947562,0.5618333986116472,-3.9686960128349655,7.226700003833874e-05,0.0007647070665213911,ABCB4,up_in_healthy
21.393647098985557,0.9932752064164276,0.3578703856119119,2.775516629346281,0.005511408073987411,0.024192348995654124,ABCB5,up_in_disease
369.3804430635156,-0.7137158766593135,0.2145377880275377,-3.326760675688994,0.0008786179797833618,0.0057599827780598885,ABCB8,up_in_healthy
723.3728837219434,-0.6729078423682935,0.12489576890374178,-5.387755312086747,7.134308916692764e-08,2.1709428138638216e-06,ABCC1,up_in_healthy
143.50829777504046,1.4819253667468637,0.5326002338930621,2.782434690113958,0.005395272300456255,0.023820771204534314,ABCC3,up_in_disease
243.2191446455359,1.6085557746231947,0.42099068731158545,3.8208820838658206,0.00013297522222916825,0.0012583130039820953,ABCC4,up_in_disease
206.1365426989485,0.7579847823957329,0.1773212846065354,4.274640712634429,1.9144576551960408e-05,0.0002515086635417372,ABCC9,up_in_disease
212.95867396617984,-0.7936181940939027,0.25837110511532196,-3.0716213167090696,0.0021289962982468133,0.011498099735340106,ABCE1,up_in_healthy
782.1063424634575,0.7501356995983631,0.21135278446167377,3.5492113411658934,0.0003863868354880741,0.002977504109582867,ABCG1,up_in_disease
120.90953712221773,4.300023327458446,0.5898031000979675,7.2906082161050065,3.0855884654037004e-13,7.233749296710506e-11,ABCG2,up_in_disease
201.97660890432317,-0.8876795098922994,0.18553374086959762,-4.784464031888437,1.7144419359396816e-06,3.295252427680832e-05,ABHD10,up_in_healthy
840.440918638863,0.6227717855051667,0.237105532421655,2.6265594865904043,0.008625291481305834,0.03397715019339491,ABHD16A,up_in_disease
35.561666190297295,1.0358240431254953,0.3800953867574372,2.725168679267659,0.006426864367790258,0.027247875038682846,ABHD17C,up_in_disease
1452.0277880044014,0.7290878479334647,0.17351440614682279,4.201886541435251,2.6469979839938994e-05,0.00033077538621305145,ABHD4,up_in_disease
1042.1267858205367,1.3137604452447105,0.24847644295854107,5.287263571556821,1.241596796234342e-07,3.5146902505647317e-06,ABHD5,up_in_disease
425.0331863100247,-0.5979823907251152,0.17670659495138222,-3.384041160940483,0.0007142729431108991,0.004900689669448028,ABL1,up_in_healthy
1157.0033695278173,-1.2980789009315268,0.23791750114894278,-5.456004264767787,4.869682373852439e-08,1.5468676166559893e-06,ABLIM1,up_in_healthy
14697.22281781062,0.8628411106141979,0.2162549685572746,3.9899250240147732,6.609418443984807e-05,0.0007125244170992689,ABTB1,up_in_disease
3.6235765535527253,5.505306586866735,1.6365672834283678,3.3639353802392575,0.000768395322157367,0.0051701852546355296,AC002310.13,up_in_disease
68.23441391790791,-9.247918301652582,1.8774022302821818,-4.925912067475588,8.396775461563897e-07,1.7849850262800903e-05,AC004556.1,up_in_healthy
2.267729604255626,-3.557354683349102,1.054628508515703,-3.373087921125673,0.0007433021394683811,0.005037566820623454,AC004754.3,up_in_healthy
75.01333888074875,0.916130801968286,0.2713329313121001,3.376408449715632,0.0007343880775050747,0.00499093222296977,AC004813.1,up_in_disease
75.97647680151493,-1.5870727967685812,0.2512967132479982,-6.315533443536686,2.692311537167442e-10,1.9569225124957236e-08,AC006449.1,up_in_healthy
75.97647680151493,-1.5870727967685812,0.2512967132479982,-6.315533443536686,2.692311537167442e-10,1.9569225124957236e-08,AC006449.2,up_in_healthy
29.61791392651139,1.70704889461146,0.4232419917815674,4.033269211842423,5.5006201482438e-05,0.0006124269054683482,AC007040.11,up_in_disease
37.031329018201795,2.1204614879216632,0.5067164392697061,4.184710271049685,2.855300411114191e-05,0.0003512673713451272,AC008686.1,up_in_disease
37.32233861604269,2.355021523026899,0.6053871402479758,3.8901082736284196,0.00010019950449080535,0.000998097398114575,AC008914.1,up_in_disease
3.8650982745818308,-5.106077034036083,1.5331074552065418,-3.330540867631609,0.0008667743904699222,0.0056980488662606065,AC009022.1,up_in_healthy
5.779115359457497,2.791180662566863,0.7421949205777695,3.7607110816576848,0.0001694310337236604,0.0015194932954365986,AC011476.12,up_in_disease
5.779115359457497,2.791180662566863,0.7421949205777695,3.7607110816576848,0.0001694310337236604,0.0015194932954365986,AC011476.2,up_in_disease
5.779115359457497,2.791180662566863,0.7421949205777695,3.7607110816576848,0.0001694310337236604,0.0015194932954365986,AC011476.22,up_in_disease
