baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
0.4017390232795673,0.22429212646715363,1.0195926380665243,0.21998209686221712,0.825885097829324,,A1BG
7.861046789031137,-0.15848676514599436,0.2194797520103998,-0.7221019875149333,0.47023177634512153,0.698740685021872,A1CF
56.471189739371916,-0.3522109808988543,0.1966525308896781,-1.791032026414368,0.0732881557849894,0.2419237651399531,A2M
32.56792541732095,-0.03653058048548688,0.22578978650220063,-0.1617902255518136,0.8714710505109702,0.9425253480885424,A2ML1
4.158029782427987,-0.29055347474645915,0.29387969720928603,-0.9886816867772321,0.3228189055708282,0.5720475035323406,A3GALT2
2.839073786115257,-0.3707478968450055,0.48871047718673827,-0.758624818070641,0.44807702218474754,0.6817769709542011,A4GALT
1.0093104110898634,0.5994266282937771,0.5200441189072622,1.1526457208156045,0.24905582886575645,0.492749079486243,A4GNT
620.0287453202166,-0.1494449188608702,0.08520325979429777,-1.7539812352446145,0.07943372253224083,0.2536867722495339,AAAS
228.2782748944263,-0.014151568058408054,0.12192008848724736,-0.11607248841431315,0.907595092474949,0.9600986821772459,AACS
0.03712560232788025,0.6232766279526066,2.7374957356857648,0.2276813146510604,0.8198939996979223,,AADAC
0.016690706172540547,0.6790907341885128,2.9227130015861356,0.23234944170706298,0.816266614045417,,AADACL2
0.0,,,,,,AADACL3
0.020144384469265916,0.38995148820580855,2.9225608188409153,0.13342801480533872,0.8938548908752219,,AADACL4
0.8341366711809692,0.28349527868059216,0.39781005714419876,0.7126397977862847,0.47606867828577804,,AADAT
247.1946051345955,0.0033082386252456996,0.09515914278198488,0.03476532604780884,0.9722668697134877,0.9875360004079254,AAED1
928.4943100316718,0.01170942636961369,0.05945889576109441,0.19693312867198404,0.8438798683688779,0.9290974093786329,AAGAB
2850.302606548031,-0.060315025381083576,0.08309014994246039,-0.7258986224342054,0.4679009210780984,0.69689871668288,AAK1
76.12651721228313,-0.08900589098723563,0.10860416612332931,-0.8195439840324527,0.41247611803452394,0.6517036315391793,AAMDC
1233.980063820171,-0.059125892181319036,0.09055005463539112,-0.6529636279005614,0.5137797272861528,0.7308145799588179,AAMP
29.4511610726784,-0.4834670188092603,0.19242323927250865,-2.512518865377675,0.011987269566783386,0.07904552179780434,AANAT
975.7657266566932,-0.07497056516890763,0.061050496956244205,-1.22800908930586,0.2194435559404943,0.45912812535735475,AAR2
11.216010641910827,0.11296422221494534,0.2028764958385057,0.5568127630953732,0.5776553627382149,0.7775186932667142,AARD
1242.1756109778828,-0.10086694872537794,0.06746766154491049,-1.4950414230413913,0.13490363180898285,0.3464038018626114,AARS
334.9382924687615,-0.04634213800857467,0.08420514549250054,-0.5503480545936706,0.5820806700615304,0.7800538697095764,AARS2
232.31534138004247,0.04255461744747204,0.14375572703897124,0.2960203278436049,0.767214557365496,0.8874760004526053,AARSD1
338.03661415061316,0.2144549379376352,0.12215972706551324,1.7555289545025325,0.07916887248320076,0.25318691905798596,AASDH
792.4411408329543,0.20118746626611464,0.06929302429618248,2.9034302992198677,0.003690991198934664,0.037690785896132326,AASDHPPT
10.266508183969906,0.025523596822774774,0.4361214615163975,0.05852405596832828,0.9533312014391194,0.9809889896595059,AASS
1475.5313126389262,-0.08446991748411407,0.055239313949228104,-1.5291630443084898,0.12622402954620515,0.33357055333203733,AATF
